2026-08-12 12:31:39,916 | INFO     | bronze.suppliers | Logging to file: /Workspace/Users/krishnasumanbhaipatel@gmail.com/Practice Folder/lakehouse-practice-project/logs/bronze_suppliers_20260812.log
2026-08-12 12:31:39,917 | INFO     | bronze.suppliers | Checking for last successful run
2026-08-12 12:31:40,536 | INFO     | bronze.suppliers | Fetched watermark value: None
2026-08-12 12:31:40,537 | INFO     | bronze.suppliers | Reading source suppliers_raw table
2026-08-12 12:31:40,538 | INFO     | bronze.suppliers | Starting pre-write validations
2026-08-12 12:31:41,484 | INFO     | bronze.suppliers | Rows read from source: 10
2026-08-12 12:31:41,672 | INFO     | bronze.suppliers | Pre-write validations passed. Source suppliers_raw ready for ingestion.
2026-08-12 12:31:41,674 | INFO     | bronze.suppliers | Starting Bronze suppliers ingestion
2026-08-12 12:31:41,675 | INFO     | bronze.suppliers | Source table: suppliers_raw
2026-08-12 12:31:41,676 | INFO     | bronze.suppliers | Target table: suppliers
2026-08-12 12:31:44,888 | INFO     | bronze.suppliers | Bronze suppliers table written successfully.
2026-08-12 12:31:44,889 | INFO     | bronze.suppliers | Starting post-write validations
2026-08-12 12:31:45,474 | INFO     | bronze.suppliers | New watermark: 2024-11-30 00:00:00
2026-08-12 12:31:45,475 | INFO     | bronze.suppliers | Rows written in this run: 10
2026-08-12 12:31:46,167 | INFO     | bronze.suppliers | Total rows in bronze table: 10
2026-08-12 12:31:46,175 | INFO     | bronze.suppliers | Write verification passed: 10 rows written
2026-08-12 12:31:46,702 | INFO     | bronze.suppliers | No primary key duplicates found
2026-08-12 12:31:47,129 | INFO     | bronze.suppliers | No full row duplicates found
2026-08-12 12:31:47,594 | INFO     | bronze.suppliers | No NULL values found
2026-08-12 12:31:47,596 | INFO     | bronze.suppliers | Post-write validations completed. Bronze suppliers ingestion finished successfully.
2026-08-12 12:31:49,578 | INFO     | bronze.suppliers | Audit log written successfully
2026-08-12 12:41:21,969 | INFO     | bronze.suppliers | Logging to file: /Workspace/Users/krishnasumanbhaipatel@gmail.com/Practice Folder/lakehouse-practice-project/logs/bronze_suppliers_20260812.log
2026-08-12 12:41:21,970 | INFO     | bronze.suppliers | Checking for last successful run
2026-08-12 12:41:22,570 | INFO     | bronze.suppliers | Fetched watermark value: 2024-11-30 00:00:00
2026-08-12 12:41:22,571 | INFO     | bronze.suppliers | Reading source suppliers_raw table
2026-08-12 12:41:22,602 | INFO     | bronze.suppliers | Starting pre-write validations
2026-08-12 12:41:23,451 | INFO     | bronze.suppliers | Rows read from source: 2
2026-08-12 12:41:23,688 | INFO     | bronze.suppliers | Pre-write validations passed. Source suppliers_raw ready for ingestion.
2026-08-12 12:41:23,689 | INFO     | bronze.suppliers | Starting Bronze suppliers ingestion
2026-08-12 12:41:23,690 | INFO     | bronze.suppliers | Source table: suppliers_raw
2026-08-12 12:41:23,691 | INFO     | bronze.suppliers | Target table: suppliers
2026-08-12 12:41:25,142 | INFO     | bronze.suppliers | Bronze suppliers table written successfully.
2026-08-12 12:41:25,144 | INFO     | bronze.suppliers | Starting post-write validations
2026-08-12 12:41:25,663 | INFO     | bronze.suppliers | New watermark: 2024-12-01 00:00:00
2026-08-12 12:41:25,666 | INFO     | bronze.suppliers | Rows written in this run: 2
2026-08-12 12:41:26,118 | INFO     | bronze.suppliers | Total rows in bronze table: 12
2026-08-12 12:41:26,809 | WARNING  | bronze.suppliers | ⚠️ PRIMARY KEY duplicates found: 1 groups
2026-08-12 12:41:27,222 | INFO     | bronze.suppliers | No full row duplicates found
2026-08-12 12:41:27,816 | INFO     | bronze.suppliers | No NULL values found
2026-08-12 12:41:27,817 | INFO     | bronze.suppliers | Post-write validations completed. Bronze suppliers ingestion finished successfully.
2026-08-12 12:41:29,368 | INFO     | bronze.suppliers | Audit log written successfully
