2026-08-06 05:37:09,943 | INFO     | silver.clean_orders | Logging to file: /Workspace/Users/krishnasumanbhaipatel@gmail.com/Practice Folder/lakehouse-practice-project/logs/silver_clean_orders_20260806.log
2026-08-06 05:37:09,944 | INFO     | silver.clean_orders | Starting Silver pipeline at 2026-08-06 05:37:09.941670
2026-08-06 05:37:11,066 | INFO     | silver.clean_orders | Incremental load from catalog_project1.bronze.orders
2026-08-06 05:37:12,116 | INFO     | silver.clean_orders | Read 0 records from catalog_project1.bronze.orders
2026-08-06 05:37:12,117 | INFO     | silver.clean_orders | All required columns exists in the catalog_project1.bronze.orders
2026-08-06 05:37:12,118 | WARNING  | silver.clean_orders | New columns detected in catalog_project1.bronze.orders: {'_source_table', '_ingestion_pipeline_id', '_source_file', '_ingestion_timestamp'}
2026-08-06 05:37:12,769 | INFO     | silver.clean_orders | Data standardization completed for the catalog_project1.bronze.orders
2026-08-06 05:37:13,188 | INFO     | silver.clean_orders | Data type casting completed for the catalog_project1.bronze.orders
2026-08-06 05:37:14,150 | INFO     | silver.clean_orders | Data validation completed for the catalog_project1.bronze.orders
2026-08-06 05:37:14,546 | INFO     | silver.clean_orders | Deduplication completed for the catalog_project1.bronze.orders
2026-08-06 05:37:18,005 | INFO     | silver.clean_orders | Data written to the catalog_project1.silver.clean_orders
2026-08-06 05:37:19,608 | INFO     | silver.clean_orders | Data validation for catalog_project1.silver.clean_orders completed
2026-08-06 05:37:19,609 | INFO     | silver.clean_orders | Silver pipeline for catalog_project1.silver.clean_orders completed successfully
2026-08-06 05:37:19,610 | INFO     | silver.clean_orders | No new data, watermark value unchanged: 2025-03-28 00:00:00
2026-08-06 05:37:21,007 | INFO     | silver.clean_orders | Audit for catalog_project1.silver.clean_orders is written successfully
2026-08-06 06:33:42,134 | INFO     | silver.clean_orders | Logging to file: /Workspace/Users/krishnasumanbhaipatel@gmail.com/Practice Folder/lakehouse-practice-project/logs/silver_clean_orders_20260806.log
2026-08-06 06:33:42,135 | INFO     | silver.clean_orders | Starting Silver pipeline at 2026-08-06 06:33:42.112040
2026-08-06 06:33:43,229 | INFO     | silver.clean_orders | Incremental load from catalog_project1.bronze.orders
2026-08-06 06:33:44,159 | INFO     | silver.clean_orders | Read 0 records from catalog_project1.bronze.orders
